Camera_ID,type,Country,State,City,Latitude,Longtitude,Resolution_w,Resolution_h,Ip,Port,Image_path,Video_path,Snapshot_url,m3u8_url,
5b0cff0b45bb0c00042782e0,ip,US,FL,Stuart,27.1885,-80.2164,640,480,198.136.39.115,80,/axis-cgi/jpg/image.cgi,/axis-cgi/mjpg/video.cgi,Null,Null,
5b0cff1145bb0c00042782e6,ip,US,GA,Dublin,32.4643,-82.9495,704,480,66.251.199.54,80,/axis-cgi/jpg/image.cgi,/axis-cgi/mjpg/video.cgi,Null,Null,
5b0cff1645bb0c00042782eb,ip,CA,Null,Abbotsford,49.0312,-122.301,1280,960,198.162.107.68,80,/axis-cgi/jpg/image.cgi,/axis-cgi/mjpg/video.cgi,Null,Null,
5b0cff3145bb0c00042782f7,ip,US,NJ,Edison,40.5045,-74.347,800,600,108.58.154.186,80,/axis-cgi/jpg/image.cgi,/axis-cgi/mjpg/video.cgi,Null,Null,
5b0cff3a45bb0c0004278301,ip,US,NC,Mebane,36.1399,-79.2665,,,216.231.178.10,80,,/,Null,Null,
5b0cff3f45bb0c0004278306,ip,JP,Null,Kanazawa,36.5944,136.626,,,119.18.168.247,80,,/,Null,Null,
5b0cff6e45bb0c0004278334,ip,JP,Null,Osaka,34.6864,135.52,,,121.83.134.17,80,,/,Null,Null,
5b0cff7f45bb0c0004278345,ip,US,PA,University Park,40.8077,-77.8614,704,480,128.118.52.239,80,/axis-cgi/jpg/image.cgi,/axis-cgi/mjpg/video.cgi,Null,Null,
5b0cff8c45bb0c0004278353,ip,FI,Null,Helsinki,60.1756,24.9342,768,576,128.214.194.71,80,/axis-cgi/jpg/image.cgi,/axis-cgi/mjpg/video.cgi,Null,Null,
5b0cff8f45bb0c0004278357,ip,US,NY,Ithaca,42.4485,-76.4804,,,128.253.30.11,80,,/,Null,Null,
5b0cffa645bb0c000427836e,ip,US,CA,San Luis Obispo,35.3471,-120.455,640,480,129.65.141.148,80,/axis-cgi/jpg/image.cgi,/axis-cgi/mjpg/video.cgi,Null,Null,
5b0cffae45bb0c0004278377,ip,US,OH,Kent,41.17,-81.1966,640,480,131.123.154.3,80,/axis-cgi/jpg/image.cgi,/axis-cgi/mjpg/video.cgi,Null,Null,
5b0cffb945bb0c0004278382,ip,US,AL,Auburn University,32.5782,-85.349,,,131.204.99.178,80,,/,Null,Null,
5b0cffc745bb0c000427838f,ip,US,MN,Saint Paul,44.9679,-93.0884,,,134.29.251.176,80,,/,Null,Null,
5b0cffeb45bb0c00042783b2,ip,DE,Null,Halle,51.5,12,640,480,141.48.169.7,80,/axis-cgi/jpg/image.cgi,/axis-cgi/mjpg/video.cgi,Null,Null,
5b0cfff345bb0c00042783ba,ip,FR,Null,Paris,48.8667,2.3333,640,480,145.238.185.11,80,/axis-cgi/jpg/image.cgi,/axis-cgi/mjpg/video.cgi,Null,Null,
5b0cfff445bb0c00042783bb,ip,FR,Null,Paris,48.8667,2.3333,,,145.238.185.14,80,,/,Null,Null,
5b0cfffe45bb0c00042783c5,ip,US,MN,Minneapolis,44.9759,-93.2166,640,480,146.57.36.222,80,/axis-cgi/jpg/image.cgi,/axis-cgi/mjpg/video.cgi,Null,Null,
5b0d000045bb0c00042783c7,ip,CL,Null,Santiago,-33.45,-70.6667,,,146.83.206.15,80,,/,Null,Null,
5b0d000545bb0c00042783cd,ip,US,MI,Allendale,42.9742,-85.9311,1920,1080,148.61.142.227,80,/axis-cgi/jpg/image.cgi,/axis-cgi/mjpg/video.cgi,Null,Null,
5b0d000645bb0c00042783ce,ip,US,MI,Allendale,42.9742,-85.9311,640,480,148.61.142.228,80,/axis-cgi/jpg/image.cgi,/axis-cgi/mjpg/video.cgi,Null,Null,
5b0d000b45bb0c00042783d4,ip,US,IN,Indianapolis,39.7851,-86.1665,704,480,149.166.81.8,80,/axis-cgi/jpg/image.cgi,/axis-cgi/mjpg/video.cgi,Null,Null,
5b0d001245bb0c00042783db,ip,ES,Null,Sevilla,37.3824,-5.9761,1280,720,150.214.222.102,80,/axis-cgi/jpg/image.cgi,/axis-cgi/mjpg/video.cgi,Null,Null,
5b0d001345bb0c00042783dc,ip,ES,Null,Sevilla,37.3824,-5.9761,640,480,150.214.222.97,80,/axis-cgi/jpg/image.cgi,/axis-cgi/mjpg/video.cgi,Null,Null,
5b0d001b45bb0c00042783e3,ip,US,WA,Tacoma,47.0662,-122.113,800,600,152.117.165.152,80,/record/current.jpg,/cgi-bin/faststream.jpg,Null,Null,
5b0d002545bb0c00042783eb,ip,US,NC,Cullowhee,35.2521,-83.1871,1280,720,152.30.169.250,80,/axis-cgi/jpg/image.cgi,/axis-cgi/mjpg/video.cgi,Null,Null,
5b0d002645bb0c00042783ed,ip,US,MI,Grand Rapids,42.9294,-85.5456,480,640,153.106.112.46,80,/axis-cgi/jpg/image.cgi,/axis-cgi/mjpg/video.cgi,Null,Null,
5b0d002945bb0c00042783f0,ip,IS,Null,,65,-18,,,157.157.138.235,80,,/,Null,Null,
5b0d002a45bb0c00042783f1,ip,IS,Null,,65,-18,704,576,157.157.215.231,8080,/axis-cgi/jpg/image.cgi,/axis-cgi/mjpg/video.cgi,Null,Null,
5b0d003045bb0c00042783f7,ip,IS,Null,Kpasker,66.2984,-16.4304,640,480,157.157.90.207,80,/axis-cgi/jpg/image.cgi,/axis-cgi/mjpg/video.cgi,Null,Null,
5b0d003145bb0c00042783f8,ip,IS,Null,Kpasker,66.2984,-16.4304,640,480,157.157.90.210,80,/axis-cgi/jpg/image.cgi,/axis-cgi/mjpg/video.cgi,Null,Null,
5b0d003b45bb0c0004278400,ip,ES,Null,Madrid,40.4086,-3.6922,,,161.111.233.168,80,/axis-cgi/jpg/image.cgi,/axis-cgi/mjpg/video.cgi,Null,Null,
5b0d003c45bb0c0004278401,ip,ES,Null,Madrid,40.4086,-3.6922,,,161.111.233.88,80,/axis-cgi/jpg/image.cgi,/axis-cgi/mjpg/video.cgi,Null,Null,
5b0d004245bb0c0004278408,ip,TW,Null,Taipei,25.0392,121.525,,,163.21.136.12,80,,/,Null,Null,
5b0d004345bb0c0004278409,ip,US,NE,Lincoln,40.8176,-96.7114,640,480,164.119.54.138,80,/axis-cgi/jpg/image.cgi,/axis-cgi/mjpg/video.cgi,Null,Null,
5b0d004845bb0c000427840e,ip,US,NJ,Piscataway,40.5516,-74.4637,,,165.230.20.77,80,,/,Null,Null,
5b0d006145bb0c0004278428,ip,US,VA,Richmond,37.5538,-77.4603,,,173.14.121.5,80,,/,Null,Null,
5b0d006745bb0c000427842e,ip,US,FL,Bonita Springs,26.3711,-81.7733,,,173.162.13.106,80,,/,Null,Null,
5b0d008345bb0c000427844b,ip,NI,Null,Managua,12.1508,-86.2683,640,480,186.1.14.117,80,/axis-cgi/jpg/image.cgi,/axis-cgi/mjpg/video.cgi,Null,Null,
5b0d008845bb0c0004278451,ip,DK,Null,Valby,55.6581,12.5241,,,188.177.12.22,80,,/,Null,Null,
5b0d008c45bb0c0004278455,ip,AT,Null,,47.3333,13.3333,640,480,188.21.130.123,80,/record/current.jpg,/cgi-bin/faststream.jpg,Null,Null,
5b0d008d45bb0c0004278456,ip,AT,Null,,47.3333,13.3333,640,480,188.21.168.162,80,/record/current.jpg,/cgi-bin/faststream.jpg,Null,Null,
5b0d009945bb0c0004278462,ip,FR,Null,Le Chesnay,48.8222,2.1221,352,288,192.134.16.245,80,/axis-cgi/jpg/image.cgi,/axis-cgi/mjpg/video.cgi,Null,Null,
5b0d00e445bb0c00042784ad,ip,EE,Null,,59,26,640,480,193.40.110.163,80,/axis-cgi/jpg/image.cgi,/axis-cgi/mjpg/video.cgi,Null,Null,
5b0d00e845bb0c00042784b2,ip,HU,Null,Miskolc,48.1,20.7833,320,240,193.6.11.238,80,/axis-cgi/jpg/image.cgi,/axis-cgi/mjpg/video.cgi,Null,Null,
5b0d00ff45bb0c00042784c9,ip,NO,Null,Oslo,59.9167,10.75,704,576,194.19.11.26,80,/axis-cgi/jpg/image.cgi,/axis-cgi/mjpg/video.cgi,Null,Null,
5b0d011f45bb0c00042784eb,ip,AT,Null,Salzburg,47.8,13.0333,,,195.70.117.15,80,,/,Null,Null,
5b0d013045bb0c00042784fa,ip,US,NV,Fernley,39.6688,-119.069,640,480,199.1.195.69,80,/axis-cgi/jpg/image.cgi,/axis-cgi/mjpg/video.cgi,Null,Null,
5b0d013b45bb0c0004278506,ip,MX,Null,,19.43,-99.13,704,480,201.166.63.44,80,/axis-cgi/jpg/image.cgi,/axis-cgi/mjpg/video.cgi,Null,Null,
5b0d013e45bb0c0004278509,ip,JP,Null,Okayama,34.6617,133.935,,,202.142.10.11,80,,/,Null,Null,
5b0d014345bb0c000427850d,ip,JP,Null,Okayama,34.6617,133.935,320,240,202.142.12.34,80,/SnapshotJPEG?Resolution,/nphMotionJpeg?Resolution,Null,Null,
5b0d014745bb0c0004278512,ip,JP,Null,Okayama,34.6617,133.935,320,240,202.142.12.41,80,/SnapshotJPEG?Resolution,/nphMotionJpeg?Resolution,Null,Null,
5b0d014c45bb0c0004278517,ip,JP,Null,Okayama,34.6617,133.935,320,240,202.142.12.46,80,/SnapshotJPEG?Resolution,/nphMotionJpeg?Resolution,Null,Null,
5b0d015445bb0c000427851f,ip,JP,Null,,35.69,139.69,160,120,202.183.63.208,80,/SnapshotJPEG?Resolution,/nphMotionJpeg?Resolution,Null,Null,
5b0d015745bb0c0004278522,ip,JP,Null,,35.69,139.69,,,202.212.240.184,80,,/,Null,Null,
5b0d015e45bb0c000427852a,ip,JP,Null,Nagoya,35.1802,136.907,320,240,202.41.220.40,80,/SnapshotJPEG?Resolution,/nphMotionJpeg?Resolution,Null,Null,
5b0d015f45bb0c000427852b,ip,NZ,Null,Tauranga,-37.6861,176.167,,,202.49.165.67,80,,/,Null,Null,
5b0d017345bb0c000427853d,ip,US,Null,,38,-97,704,480,205.167.19.118,80,/axis-cgi/jpg/image.cgi,/axis-cgi/mjpg/video.cgi,Null,Null,
5b0d017445bb0c000427853e,ip,CA,Null,Fredericton,45.9535,-66.6704,,,205.174.168.131,80,,/,Null,Null,
5b0d017a45bb0c0004278544,ip,US,NV,Sparks,39.5398,-119.739,640,480,206.158.4.16,80,/axis-cgi/jpg/image.cgi,/axis-cgi/mjpg/video.cgi,Null,Null,
5b0d017b45bb0c0004278545,ip,US,NV,Carson City,39.1496,-119.718,640,480,206.159.119.8,80,/axis-cgi/jpg/image.cgi,/axis-cgi/mjpg/video.cgi,Null,Null,
5b0d01a745bb0c000427856f,ip,US,OR,Eugene,44.0521,-123.087,,,208.85.232.166,80,,/,Null,Null,
5b0d01b245bb0c000427857a,ip,US,Null,,38,-97,,,209.206.162.230,80,/axis-cgi/jpg/image.cgi,/axis-cgi/mjpg/video.cgi,Null,Null,
5b0d01b845bb0c0004278581,ip,JP,Null,,35.69,139.69,640,480,210.128.81.133,80,/SnapshotJPEG?Resolution,/nphMotionJpeg?Resolution,Null,Null,
5b0d01cb45bb0c0004278594,ip,JP,Null,,35.69,139.69,640,480,210.167.76.204,80,/SnapshotJPEG?Resolution,/nphMotionJpeg?Resolution,Null,Null,
5b0d01df45bb0c00042785aa,ip,TW,Null,,23.5,121,,,211.22.166.96,80,,/,Null,Null,
5b0d01e545bb0c00042785b0,ip,AT,Null,Lassnitzhohe,47.0667,15.5833,320,240,212.108.45.50,80,/axis-cgi/jpg/image.cgi,/axis-cgi/mjpg/video.cgi,Null,Null,
5b0d01f145bb0c00042785bd,ip,FI,Null,,64,26,1280,800,212.213.21.167,80,/axis-cgi/jpg/image.cgi,/axis-cgi/mjpg/video.cgi,Null,Null,
5b0d021d45bb0c00042785e4,ip,CZ,Null,Novy Jicin,49.5983,18.0124,640,480,213.155.224.198,80,/record/current.jpg,/cgi-bin/faststream.jpg,Null,Null,
5b0d022245bb0c00042785e8,ip,IT,Null,Verona,45.45,11,,,213.171.96.200,80,/axis-cgi/jpg/image.cgi,/axis-cgi/mjpg/video.cgi,Null,Null,
5b0d023545bb0c00042785f8,ip,CH,Null,Vionnaz,46.3105,6.9011,640,480,213.221.150.136,80,/axis-cgi/jpg/image.cgi,/axis-cgi/mjpg/video.cgi,Null,Null,
5b0d023c45bb0c00042785fe,ip,FI,Null,Sirkka,66.6833,24.4,800,600,213.28.111.11,80,/record/current.jpg,/cgi-bin/faststream.jpg,Null,Null,
5b0d023f45bb0c0004278601,ip,FI,Null,Sirkka,66.6833,24.4,1280,480,213.28.111.14,80,/record/current.jpg,/cgi-bin/faststream.jpg,Null,Null,
5b0d028345bb0c0004278643,ip,DE,Null,,51,9,704,576,217.24.53.25,80,/axis-cgi/jpg/image.cgi,/axis-cgi/mjpg/video.cgi,Null,Null,
5b0d028a45bb0c000427864a,ip,DE,Null,,51,9,640,480,217.7.233.140,80,/record/current.jpg,/cgi-bin/faststream.jpg,Null,Null,
5b0d028d45bb0c000427864c,ip,SE,Null,Varberg,57.1,12.25,1024,768,217.73.101.60,80,/axis-cgi/jpg/image.cgi,/axis-cgi/mjpg/video.cgi,Null,Null,
5b0d029045bb0c000427864f,ip,DE,Null,,51,9,640,480,217.89.94.116,80,/record/current.jpg,/cgi-bin/faststream.jpg,Null,Null,
5b0d029745bb0c0004278656,ip,DE,Null,,51,9,1280,720,217.91.208.210,80,/axis-cgi/jpg/image.cgi,/axis-cgi/mjpg/video.cgi,Null,Null,
5b0d029f45bb0c000427865e,ip,DE,Null,Korntal-mnchingen,48.8167,9.1167,768,576,217.92.73.116,80,/axis-cgi/jpg/image.cgi,/axis-cgi/mjpg/video.cgi,Null,Null,
5b0d02a345bb0c0004278662,ip,JP,Null,,35.69,139.69,,,218.224.118.87,80,,/,Null,Null,
5b0d02a745bb0c0004278667,ip,JP,Null,,35.69,139.69,,,218.45.52.87,80,,/,Null,Null,
5b0d02b745bb0c0004278677,ip,JP,Null,,35.69,139.69,,,219.96.143.197,80,,/,Null,Null,
5b0d02ba45bb0c000427867a,ip,JP,Null,Tokyo,35.685,139.751,,,220.109.217.99,80,,/,Null,Null,
5b0d02c645bb0c0004278687,ip,JP,Null,,35.69,139.69,640,480,220.254.170.10,80,/SnapshotJPEG?Resolution,/nphMotionJpeg?Resolution,Null,Null,
5b0d02c745bb0c0004278688,ip,JP,Null,,35.69,139.69,640,480,220.254.170.11,80,/SnapshotJPEG?Resolution,/nphMotionJpeg?Resolution,Null,Null,
5b0d02c945bb0c0004278689,ip,JP,Null,,35.69,139.69,640,480,220.254.170.12,80,/SnapshotJPEG?Resolution,/nphMotionJpeg?Resolution,Null,Null,
5b0d02ca45bb0c000427868a,ip,JP,Null,,35.69,139.69,640,480,220.254.170.13,80,/SnapshotJPEG?Resolution,/nphMotionJpeg?Resolution,Null,Null,
5b0d02cb45bb0c000427868b,ip,JP,Null,,35.69,139.69,640,480,220.254.170.14,80,/SnapshotJPEG?Resolution,/nphMotionJpeg?Resolution,Null,Null,
5b0d02cc45bb0c000427868c,ip,JP,Null,,35.69,139.69,640,480,220.254.170.15,80,/SnapshotJPEG?Resolution,/nphMotionJpeg?Resolution,Null,Null,
5b0d02cd45bb0c000427868d,ip,JP,Null,,35.69,139.69,640,480,220.254.170.16,80,/SnapshotJPEG?Resolution,/nphMotionJpeg?Resolution,Null,Null,
5b0d02cd45bb0c000427868e,ip,JP,Null,,35.69,139.69,640,480,220.254.170.17,80,/SnapshotJPEG?Resolution,/nphMotionJpeg?Resolution,Null,Null,
5b0d02ce45bb0c000427868f,ip,JP,Null,,35.69,139.69,640,480,220.254.170.3,80,/SnapshotJPEG?Resolution,/nphMotionJpeg?Resolution,Null,Null,
5b0d02cf45bb0c0004278690,ip,JP,Null,,35.69,139.69,640,480,220.254.170.7,80,/SnapshotJPEG?Resolution,/nphMotionJpeg?Resolution,Null,Null,
5b0d02d045bb0c0004278691,ip,JP,Null,,35.69,139.69,640,480,220.254.170.8,80,/SnapshotJPEG?Resolution,/nphMotionJpeg?Resolution,Null,Null,
5b0d02d145bb0c0004278692,ip,JP,Null,,35.69,139.69,640,480,220.254.170.9,80,/SnapshotJPEG?Resolution,/nphMotionJpeg?Resolution,Null,Null,
5b0d02d445bb0c0004278695,ip,JP,Null,,35.69,139.69,,,220.254.98.19,80,,/,Null,Null,
5b0d02de45bb0c00042786a0,ip,US,NV,Las Vegas,36.0781,-115.212,,,24.120.137.5,80,,/,Null,Null,
5b0d030c45bb0c00042786ca,ip,JP,Null,Osaka,34.6864,135.52,,,59.190.141.25,80,,/,Null,Null,
5b0d030d45bb0c00042786cb,ip,JP,Null,Osaka,34.6864,135.52,,,59.190.141.26,80,,/,Null,Null,
5b0d030e45bb0c00042786cc,ip,JP,Null,Osaka,34.6864,135.52,,,59.190.141.27,80,,/,Null,Null,
5b0d030f45bb0c00042786cd,ip,JP,Null,Osaka,34.6864,135.52,,,59.190.141.29,80,,/,Null,Null,
5b0d031645bb0c00042786d4,ip,JP,Null,Tokyo,35.685,139.751,,,60.32.213.59,80,,/,Null,Null,
5b0d031e45bb0c00042786dc,ip,JP,Null,Tokyo,35.685,139.751,,,60.43.47.118,80,,/,Null,Null,
5b0d032945bb0c00042786e8,ip,JP,Null,Tokyo,35.685,139.751,,,61.115.72.220,80,,/,Null,Null,
5b0d033545bb0c00042786f5,ip,JP,Null,,35.69,139.69,,,61.197.202.13,80,,/,Null,Null,
5b0d033845bb0c00042786f8,ip,JP,Null,,35.69,139.69,,,61.205.224.210,80,,/,Null,Null,
5b0d033b45bb0c00042786fb,ip,JP,Null,,35.69,139.69,640,480,61.206.12.228,80,/SnapshotJPEG?Resolution,/nphMotionJpeg?Resolution,Null,Null,
5b0d033c45bb0c00042786fc,ip,JP,Null,,35.69,139.69,640,480,61.206.12.229,80,/SnapshotJPEG?Resolution,/nphMotionJpeg?Resolution,Null,Null,
5b0d033d45bb0c00042786fd,ip,JP,Null,,35.69,139.69,640,480,61.206.12.230,80,/SnapshotJPEG?Resolution,/nphMotionJpeg?Resolution,Null,Null,
5b0d033e45bb0c00042786fe,ip,JP,Null,,35.69,139.69,640,480,61.206.12.231,80,/SnapshotJPEG?Resolution,/nphMotionJpeg?Resolution,Null,Null,
5b0d033f45bb0c00042786ff,ip,JP,Null,,35.69,139.69,640,480,61.206.12.232,80,/SnapshotJPEG?Resolution,/nphMotionJpeg?Resolution,Null,Null,
5b0d034145bb0c0004278701,ip,JP,Null,,35.69,139.69,,,61.209.195.189,80,,/,Null,Null,
5b0d034245bb0c0004278702,ip,JP,Null,,35.69,139.69,,,61.209.195.190,80,,/,Null,Null,
5b0d034345bb0c0004278703,ip,JP,Null,,35.69,139.69,640,480,61.211.241.238,80,/SnapshotJPEG?Resolution,/nphMotionJpeg?Resolution,Null,Null,
5b0d034645bb0c0004278706,ip,JP,Null,Karatsu,33.4425,129.97,,,61.7.34.16,80,,/,Null,Null,
5b0d034745bb0c0004278707,ip,JP,Null,Karatsu,33.4425,129.97,,,61.7.34.17,80,,/,Null,Null,
5b0d034845bb0c0004278708,ip,JP,Null,Saga,33.2493,130.299,,,61.7.96.34,80,,/,Null,Null,
5b0d034d45bb0c000427870d,ip,JP,Null,Saga,33.2493,130.299,,,61.7.96.40,80,,/,Null,Null,
5b0d035245bb0c0004278712,ip,SE,Null,Bollns,61.35,16.3667,640,480,62.108.201.7,80,/record/current.jpg,/cgi-bin/faststream.jpg,Null,Null,
5b0d038245bb0c0004278742,ip,CA,Null,Portland,44.7031,-76.1805,640,480,64.118.25.194,80,/axis-cgi/jpg/image.cgi,/axis-cgi/mjpg/video.cgi,Null,Null,
5b0d039d45bb0c000427875e,ip,US,Null,,38,-97,,,65.73.192.171,80,,/,Null,Null,
5b0d03ab45bb0c000427876c,ip,US,HI,Koloa,21.9081,-159.476,704,480,66.193.157.18,80,/axis-cgi/jpg/image.cgi,/axis-cgi/mjpg/video.cgi,Null,Null,
5b0d03ad45bb0c000427876e,ip,US,CT,Niantic,41.3277,-72.2177,704,480,66.212.195.106,80,/axis-cgi/jpg/image.cgi,/axis-cgi/mjpg/video.cgi,Null,Null,
5b0d03af45bb0c0004278770,ip,US,SD,Beresford,43.0693,-96.7959,,,66.231.11.230,80,,/,Null,Null,
5b0d03b845bb0c0004278778,ip,US,WV,Mineral Wells,39.1491,-81.5257,,,66.76.169.14,8080,,,Null,Null,
5b0d03ba45bb0c000427877a,ip,US,Null,,38,-97,,,67.109.160.248,80,,/,Null,Null,
5b0d03c345bb0c0004278783,ip,US,AZ,Rio Rico,31.5017,-111.069,,,67.212.206.24,80,,/,Null,Null,
5b0d03c945bb0c0004278789,ip,US,Null,,38,-97,640,480,67.53.34.94,4001,/axis-cgi/jpg/image.cgi,/axis-cgi/mjpg/video.cgi,Null,Null,
5b0d03ca45bb0c000427878a,ip,US,Null,,38,-97,640,480,67.53.34.94,4002,/axis-cgi/jpg/image.cgi,/axis-cgi/mjpg/video.cgi,Null,Null,
5b0d03cb45bb0c000427878b,ip,US,Null,,38,-97,640,480,67.53.34.94,80,/axis-cgi/jpg/image.cgi,/axis-cgi/mjpg/video.cgi,Null,Null,
5b0d03cc45bb0c000427878c,ip,US,Null,,38,-97,640,480,67.53.48.2,80,/SnapshotJPEG?Resolution,/nphMotionJpeg?Resolution,Null,Null,
5b0d03f445bb0c00042787b4,ip,US,IA,Cherokee,42.7504,-95.5817,,,70.58.223.162,80,,/,Null,Null,
5b0d03fe45bb0c00042787bb,ip,US,CA,Oakland,37.8044,-122.271,,,70.91.205.26,80,,/,Null,Null,
5b0d03ff45bb0c00042787bc,ip,US,CA,Oakland,37.8044,-122.271,,,70.91.205.27,80,,/,Null,Null,
5b0d040045bb0c00042787bd,ip,US,CA,Oakland,37.8044,-122.271,,,70.91.205.28,80,,/,Null,Null,
5b0d040145bb0c00042787be,ip,US,CA,Oakland,37.8044,-122.271,,,70.91.205.29,80,,/,Null,Null,
5b0d042645bb0c00042787de,ip,US,TX,Andrews,32.3046,-102.638,640,480,72.48.231.50,80,/axis-cgi/jpg/image.cgi,/axis-cgi/mjpg/video.cgi,Null,Null,
5b0d042845bb0c00042787df,ip,US,ME,Farmingdale,44.2618,-69.8232,640,480,72.95.127.157,80,/axis-cgi/jpg/image.cgi,/axis-cgi/mjpg/video.cgi,Null,Null,
5b0d042e45bb0c00042787e4,ip,US,Null,,38,-97,,,74.143.29.158,80,,/,Null,Null,
5b0d042f45bb0c00042787e5,ip,US,FL,Miami,25.7014,-80.3582,704,480,74.164.25.34,80,/axis-cgi/jpg/image.cgi,/axis-cgi/mjpg/video.cgi,Null,Null,
5b0d043445bb0c00042787e9,ip,US,Null,,38,-97,,,74.39.180.98,80,,/,Null,Null,
5b0d043645bb0c00042787eb,ip,US,IL,Chicago,41.85,-87.65,,,74.92.190.158,80,,/,Null,Null,
5b0d043745bb0c00042787ec,ip,US,FL,Miami,25.7743,-80.1937,800,500,74.92.201.146,80,/axis-cgi/jpg/image.cgi,/axis-cgi/mjpg/video.cgi,Null,Null,
5b0d044d45bb0c0004278801,ip,US,FL,Naples,26.1145,-81.7366,,,76.7.93.65,80,,/,Null,Null,
5b0d045845bb0c000427880d,ip,CZ,Null,Bystrice Pod Hostynem,49.3996,17.6742,640,480,77.48.31.70,80,/axis-cgi/jpg/image.cgi,/axis-cgi/mjpg/video.cgi,Null,Null,
5b0d045c45bb0c0004278811,ip,CZ,Null,Lesonice,49.1084,15.7572,480,360,78.156.141.219,80,/axis-cgi/jpg/image.cgi,/axis-cgi/mjpg/video.cgi,Null,Null,
